__v,_id,name,region
0,612c930318129657973f0081,Kyain Seikgyi,612c930318129657973f0047
0,612c930318129657973f0082,Payarthonezu,612c930318129657973f0047
0,612c930318129657973f0083,Myawaddy,612c930318129657973f0047
0,612c930318129657973f0084,Sugali,612c930318129657973f0047
0,612c930318129657973f0085,Wawlaymyaing,612c930318129657973f0047
0,612c930318129657973f0098,Chaungzon,612c930318129657973f0086
0,612c930318129657973f0099,Khawzar,612c930318129657973f0086
0,612c930318129657973f009a,Kyaikkhami,612c930318129657973f0086
0,612c930318129657973f009b,Kyaikmaraw,612c930318129657973f0086
0,612c930318129657973f009c,Lamine,612c930318129657973f0086
0,612c930318129657973f009d,Mawlamyine,612c930318129657973f0086
0,612c930318129657973f009e,Mudon,612c930318129657973f0086
0,612c930318129657973f009f,Thanbyuzayat,612c930318129657973f0086
0,612c930318129657973f00a0,Ye,612c930318129657973f0086
0,612c930318129657973f00a1,Bilin,612c930318129657973f0086
0,612c930318129657973f00a2,Kyaikto,612c930318129657973f0086
0,612c930318129657973f00a3,Mottama,612c930318129657973f0086
0,612c930318129657973f00a4,Paung,612c930318129657973f0086
0,612c930318129657973f00a5,Suvannawadi,612c930318129657973f0086
0,612c930318129657973f00a6,Thaton,612c930318129657973f0086
0,612c930318129657973f00a7,Zingyeik,612c930318129657973f0086
0,612c930318129657973f00ba,Dawei,612c930318129657973f00a8
0,612c930318129657973f00bb,Kaleinaung,612c930318129657973f00a8
0,612c930318129657973f00bc,Launglon,612c930318129657973f00a8
0,612c930318129657973f00bd,Myitta,612c930318129657973f00a8
0,612c930318129657973f00be,Thayetchaung,612c930318129657973f00a8
0,612c930318129657973f00bf,Yebyu,612c930318129657973f00a8
0,612c930318129657973f00c0,Bokpyin,612c930318129657973f00a8
0,612c930318129657973f00c1,Karathuri,612c930318129657973f00a8
0,612c930318129657973f00c2,Kawthoung,612c930318129657973f00a8
0,612c930318129657973f00c3,Khamaukgyi,612c930318129657973f00a8
0,612c930318129657973f00c4,Pyigyimandaing,612c930318129657973f00a8
0,612c930318129657973f00c5,Kyunsu,612c930318129657973f00a8
0,612c930318129657973f00c6,Myeik,612c930318129657973f00a8
0,612c930318129657973f00c7,Palauk,612c930318129657973f00a8
0,612c930318129657973f00c8,Palaw,612c930318129657973f00a8
0,612c930318129657973f00c9,Tanintharyi,612c930318129657973f00a8
0,612c930318129657973f00dc,Cikha,612c930318129657973f00ca
0,612c930318129657973f00dd,Falam,612c930318129657973f00ca
0,612c930318129657973f00de,Rikhuadal,612c930318129657973f00ca
0,612c930318129657973f00df,Tiddim,612c930318129657973f00ca
0,612c930318129657973f00e0,Ton Zang,612c930318129657973f00ca
0,612c930318129657973f00e1,Hakha,612c930318129657973f00ca
0,612c930318129657973f00e2,Htantlang,612c930318129657973f00ca
0,612c930318129657973f00e3,Kanpetlet,612c930318129657973f00ca
0,612c930318129657973f00e4,Matupi,612c930318129657973f00ca
0,612c930318129657973f00e5,Mindat,612c930318129657973f00ca
0,612c930318129657973f00e6,Paletwa,612c930318129657973f00ca
0,612c930318129657973f00e7,Reazu,612c930318129657973f00ca
0,612c930318129657973f00e8,Sami,612c930318129657973f00ca
0,612c930318129657973f00f8,Ann,612c930318129657973f00e9
0,612c930318129657973f00f9,Kyaukpyu,612c930318129657973f00e9
0,612c930318129657973f00fa,Manaung,612c930318129657973f00e9
0,612c930318129657973f00fb,Ramree,612c930318129657973f00e9
0,612c930318129657973f00fc,Buthidaung,612c930318129657973f00e9
0,612c930318129657973f00fd,Maungdaw,612c930318129657973f00e9
0,612c930318129657973f00fe,Taungpyoletwe,612c930318129657973f00e9
0,612c930318129657973f00ff,Pauktaw,612c930318129657973f00e9
0,612c930318129657973f0100,Ponnagyun,612c930318129657973f00e9
0,612c930318129657973f0101,Rathedaung,612c930318129657973f00e9
0,612c930318129657973f0102,Sittwe,612c930318129657973f00e9
0,612c930318129657973f0103,Gaw,612c930318129657973f00e9
0,612c930318129657973f0104,Kyeintali,612c930318129657973f00e9
0,612c930318129657973f0105,Maei,612c930318129657973f00e9
0,612c930318129657973f0106,Thandwe,612c930318129657973f00e9
0,612c930318129657973f0107,Toungup,612c930318129657973f00e9
0,612c930318129657973f0108,Kyauktaw,612c930318129657973f00e9
0,612c930318129657973f0109,Minbya,612c930318129657973f00e9
0,612c930318129657973f010a,Mrauk-U,612c930318129657973f00e9
0,612c930318129657973f010b,Myebon,612c930318129657973f00e9
